张高丽	0.02766798418972332
会见	0.011857707509881422
新加坡	0.011857707509881422
副总理	0.023715415019762844
张	0.015810276679841896
志	0.015810276679841896
贤	0.015810276679841896
2013年	0.007905138339920948
10月	0.007905138339920948
22日	0.003952569169960474
01	0.003952569169960474
04	0.003952569169960474
外交部	0.003952569169960474
网站	0.003952569169960474
2013年	0.007905138339920948
10月	0.007905138339920948
21日	0.003952569169960474
中国	0.003952569169960474
国务院副总理	0.003952569169960474
张高丽	0.02766798418972332
抵达	0.003952569169960474
新加坡	0.011857707509881422
当晚	0.003952569169960474
与	0.011857707509881422
新加坡	0.011857707509881422
副总理	0.023715415019762844
张	0.015810276679841896
志	0.015810276679841896
贤	0.015810276679841896
举	0.007905138339920948
行了	0.007905138339920948
会见	0.011857707509881422
会见	0.011857707509881422
后	0.007905138339920948
张	0.015810276679841896
志	0.015810276679841896
贤	0.015810276679841896
为	0.003952569169960474
张高丽	0.02766798418972332
一行	0.003952569169960474
举	0.007905138339920948
行了	0.007905138339920948
欢迎	0.003952569169960474
晚宴	0.003952569169960474
张高丽	0.02766798418972332
说	0.011857707509881422
中新	0.019762845849802372
建交	0.003952569169960474
23	0.003952569169960474
年来	0.003952569169960474
两国关系	0.003952569169960474
快速	0.003952569169960474
发展	0.011857707509881422
合作	0.039525691699604744
水平	0.007905138339920948
不断	0.007905138339920948
提升	0.003952569169960474
利益	0.003952569169960474
交融	0.003952569169960474
日益	0.003952569169960474
加深	0.003952569169960474
中新	0.019762845849802372
三个	0.015810276679841896
副总理	0.023715415019762844
级	0.007905138339920948
合作	0.039525691699604744
机制	0.02766798418972332
是	0.007905138339920948
两国	0.011857707509881422
特殊	0.003952569169960474
友好	0.007905138339920948
合作关系	0.007905138339920948
的	0.05138339920948617
重要	0.007905138339920948
标志	0.003952569169960474
要继续	0.003952569169960474
发挥	0.003952569169960474
三个	0.015810276679841896
合作	0.039525691699604744
机制	0.02766798418972332
的	0.05138339920948617
作用	0.003952569169960474
一要	0.003952569169960474
坚持	0.003952569169960474
稳定性	0.003952569169960474
不断完善	0.003952569169960474
机制	0.02766798418972332
建设	0.003952569169960474
对	0.011857707509881422
中新	0.019762845849802372
合作	0.039525691699604744
发展	0.011857707509881422
做好	0.003952569169960474
规划	0.003952569169960474
二	0.003952569169960474
要	0.007905138339920948
保持	0.007905138339920948
连续性	0.003952569169960474
继承	0.003952569169960474
历次	0.003952569169960474
机制	0.02766798418972332
会议	0.007905138339920948
成功经验	0.003952569169960474
保持	0.007905138339920948
机制	0.02766798418972332
的	0.05138339920948617
前瞻性	0.003952569169960474
和	0.003952569169960474
务实	0.003952569169960474
作风	0.003952569169960474
三	0.003952569169960474
要	0.007905138339920948
增强	0.003952569169960474
开创性	0.003952569169960474
不断	0.007905138339920948
挖掘	0.003952569169960474
符合	0.003952569169960474
现实	0.003952569169960474
需要	0.003952569169960474
引领	0.003952569169960474
时代	0.003952569169960474
潮流	0.003952569169960474
的	0.05138339920948617
合作	0.039525691699604744
领域	0.007905138339920948
张高丽	0.02766798418972332
说	0.011857707509881422
此次	0.003952569169960474
是	0.007905138339920948
我	0.007905138339920948
担任	0.003952569169960474
中新	0.019762845849802372
三个	0.015810276679841896
副总理	0.023715415019762844
级	0.007905138339920948
合作	0.039525691699604744
机制	0.02766798418972332
